Voltage (V),Time (sec)
0.045938901944029054,214.643801135
0.045563890499588,214.649877961
0.045188879055146944,214.655830202
0.045188879055146944,214.66171713
0.045188879055146944,214.667649683
0.045188879055146944,214.673638438
0.045376384777367475,214.679395887
0.04500137333292642,214.689780885
0.04500137333292642,214.69945662
0.045188879055146944,214.705636668
0.045563890499588,214.711544378
0.045376384777367475,214.71757318
0.045376384777367475,214.723568078
0.045938901944029054,214.729644072
0.045938901944029054,214.735719486
0.04575139622180852,214.741710789
0.045938901944029054,214.747698131
0.04612640766624958,214.754559281
0.04612640766624958,214.760888554
0.04612640766624958,214.766988711
0.04612640766624958,214.773127404
0.04575139622180852,214.779226989
0.045938901944029054,214.785377149
0.04612640766624958,214.791573184
0.04612640766624958,214.797637719
0.045938901944029054,214.803722146
0.04612640766624958,214.810696001
0.04612640766624958,214.816781942
0.045938901944029054,214.822916109
0.04631391338847011,214.82919965
0.04650141911069063,214.835255118
0.04687643055513169,214.841394545
0.0476264534440138,214.847555218
0.04781395916623432,214.853820219
0.04781395916623432,214.860154025
0.0483764763328959,214.867341577
0.048938993499557486,214.873460175
0.048751487777336955,214.879782676
0.0483764763328959,214.885969916
0.0483764763328959,214.891976166
0.048188970610675376,214.897930172
0.0483764763328959,214.903893244
0.048751487777336955,214.909981473
0.048751487777336955,214.915975635
0.0483764763328959,214.922900636
0.04856398205511643,214.92905053
0.048751487777336955,214.935288968
0.04968901638843959,214.941277458
0.04931400494399854,214.947436989
0.04931400494399854,214.953484442
0.04912649922177801,214.959549492
0.04968901638843959,214.965631993
0.04968901638843959,214.971836578
0.04912649922177801,214.97883564
0.04968901638843959,214.984867149
0.04987652211066012,214.991023348
0.049501510666219065,214.997089029
0.04931400494399854,215.00321132
0.04968901638843959,215.009276894
0.050251533555101174,215.015283662
0.04968901638843959,215.021235532
0.04968901638843959,215.027152146
0.049501510666219065,215.034231626
0.04931400494399854,215.040215166
0.04987652211066012,215.046352771
0.050251533555101174,215.052363342
0.04987652211066012,215.058471259
0.05006402783288064,215.064428966
0.05137656788842433,215.070514022
0.05250160222174749,215.076730216
0.052689107943968014,215.083817246
0.052689107943968014,215.090058965
0.052876613666188545,215.095994328
0.05325162511062959,215.101942191
0.053439130832850124,215.107909123
0.05306411938840907,215.113905061
0.052876613666188545,215.120113291
0.05325162511062959,215.12610985
0.053439130832850124,215.132093335
0.05362663655507065,215.139020526
0.05325162511062959,215.145119172
0.05325162511062959,215.151120109
0.05325162511062959,215.157160576
0.05325162511062959,215.163547713
0.05362663655507065,215.169669331
0.0540016479995117,215.175778345
0.05531418805505539,215.182038193
0.056814233832819604,215.188074807
0.057001739555040135,215.19501335
0.056251716666158025,215.201132047
0.056439222388378556,215.207114387
0.05812677388836329,215.213073551
0.05868929105502488,215.219185321
0.05793926816614277,215.22522386
0.05793926816614277,215.231348495
0.06000183111056856,215.237412605
0.05831427961058382,215.243531775
0.057751762443922244,215.250628912
0.05737675099948119,215.256779593
0.05812677388836329,215.263005326
0.05812677388836329,215.269194284
0.05812677388836329,215.275449966
0.05812677388836329,215.281281888
0.05793926816614277,215.287288136
0.05962681966612751,215.293145066
0.06131437116611225,215.299128289
0.06225189977721488,215.305841884
0.06112686544389172,215.312041042
0.06075185399945066,215.318099167
0.06187688833277383,215.323948858
0.062439405499435406,215.330181881
0.06206439405499435,215.336056731
0.06187688833277383,215.341894029
0.06206439405499435,215.348135694
0.06225189977721488,215.354877987
0.062439405499435406,215.360836365
0.06225189977721488,215.366748193
0.0616893826105533,215.372738977
0.06187688833277383,215.378784078
0.062439405499435406,215.384873871
0.06225189977721488,215.39109366
0.06281441694387647,215.39706085
0.06506448561052278,215.40405044
0.0673145542771691,215.409990548
0.0680645771660512,215.416083366
0.0673145542771691,215.422261076
0.066564531388287,215.428125034
0.06750205999938963,215.433978686
0.0686270943327128,215.440031396
0.06825208288827174,215.446132332
0.0680645771660512,215.452094517
0.06825208288827174,215.458932382
0.06843958861049226,215.464916026
0.06843958861049226,215.470962644
0.06843958861049226,215.476872334
0.0680645771660512,215.482921548
0.0680645771660512,215.488812224
0.06843958861049226,215.495187329
0.0680645771660512,215.501417539
0.06900210577715385,215.508316653
0.07256471449934386,215.514565664
0.07743986327707755,215.520476916
0.087565172276986,215.526239623
0.08025244911038545,215.532302538
0.07650233466597492,215.538500511
0.07875240333262123,215.544439161
0.08194000061037018,215.550535462
0.07987743766594439,215.556564053
0.07837739188818019,215.563384572
0.07931492049928282,215.569801866
0.0806274605548265,215.576194576
0.08006494338816492,215.582503371
0.07968993194372388,215.588524566
0.07987743766594439,215.594733109
0.07968993194372388,215.600682794
0.08043995483260596,215.606866647
0.08043995483260596,215.613032896
0.08025244911038545,215.619946854
0.08569011505478072,215.626082428
0.09769048127689443,215.632249303
0.10500320444349498,215.639367221
